user_id,daily_active_minutes,posts_per_week,stories_per_week,avg_likes_received,avg_comments_received,profile_completeness_percent,friends_count,groups_joined,events_rsvp,pages_liked,ads_clicked_per_month,account_age_days,login_streak_days,device_type,country
USR002560,14.9,14.7,7.8,262.9,5.6,60.6,82,28,9,126,30,2674,270,Desktop,USA
USR002561,94.2,2.2,8.7,19.6,6.8,65.1,152,2,72,50,33,2178,345,Mobile,Germany
USR002562,7.3,1.9,2.0,35.7,27.4,36.6,22,34,62,468,70,2614,17,Mobile,Japan
USR002563,55.3,1.2,6.9,17.1,2.9,33.3,16,32,70,134,58,420,253,Mobile,Germany
USR002564,324.3,3.9,5.1,29.1,3.4,76.3,63,35,12,435,36,1640,303,Mobile,Australia
USR002565,70.1,1.4,30.7,31.4,2.2,29.4,558,43,41,409,52,1743,67,Desktop,Australia
USR002566,14.2,1.0,6.4,34.9,12.3,86.0,299,24,45,176,94,1404,243,Mobile,UK
USR002567,57.2,6.8,0.8,40.3,5.0,20.9,375,24,46,147,72,3535,288,Desktop,Germany
USR002568,35.4,6.3,10.0,117.5,2.8,80.1,177,19,35,157,57,3346,42,Mobile,USA
USR002569,3.9,5.5,24.9,26.7,17.4,72.4,530,41,70,206,35,1930,210,Mobile,USA
USR002570,56.9,12.7,1.0,40.8,3.5,25.5,141,48,98,277,24,1763,32,Mobile,UK
USR002571,170.3,9.0,11.1,99.5,27.7,89.9,352,24,6,182,74,2468,32,Mobile,India
USR002572,7.6,4.9,0.6,104.2,2.9,35.0,122,9,43,295,18,1847,70,Tablet,USA
USR002573,3.1,1.4,4.0,68.0,4.7,85.7,114,8,66,43,56,3570,60,Desktop,Germany
USR002574,26.6,9.1,8.4,70.5,1.8,31.9,750,21,12,465,86,3508,254,Desktop,UK
USR002575,207.6,10.3,1.3,12.1,6.1,70.1,15,20,30,438,2,89,194,Mobile,India
USR002576,50.1,4.0,15.1,24.8,10.6,74.8,359,7,59,188,28,3354,102,Mobile,Brazil
USR002577,121.4,3.6,0.6,154.2,48.2,28.6,248,34,28,56,82,1726,168,Mobile,India
USR002578,2.6,7.7,1.8,121.0,16.2,33.0,30,28,13,296,90,1459,223,Mobile,Germany
USR002579,68.3,4.0,7.7,44.2,3.9,28.5,270,5,1,248,1,1442,179,Desktop,UK
USR002580,1.7,1.2,5.9,15.6,13.2,21.3,293,6,23,28,54,1872,158,Mobile,USA
USR002581,32.5,0.3,4.3,50.0,13.2,42.0,303,17,59,428,6,586,87,Mobile,Brazil
USR002582,21.3,1.2,14.6,2.6,8.1,51.6,328,45,38,50,82,2634,235,Mobile,Germany
USR002583,28.9,10.2,1.7,68.3,0.3,68.4,66,8,50,486,21,3209,258,Desktop,Germany
USR002584,1.6,1.4,7.7,24.3,8.1,43.6,103,6,16,425,71,1130,94,Mobile,USA
USR002585,84.3,1.9,2.9,2.7,13.4,96.6,88,17,58,280,79,1767,8,Mobile,India
USR002586,28.3,10.6,4.0,24.8,9.8,71.3,36,16,36,481,2,2779,140,Mobile,Japan
USR002587,97.0,7.7,1.0,8.8,4.1,26.3,48,45,44,211,2,1306,274,Mobile,Japan
USR002588,3.6,1.2,0.5,33.0,2.9,64.1,69,18,56,77,17,1648,165,Mobile,Australia
USR002589,72.3,9.0,1.3,108.8,8.4,77.5,518,10,74,191,48,2341,295,Mobile,Brazil
USR002590,104.0,0.6,24.6,52.4,3.2,26.7,33,40,53,142,69,240,1,Mobile,UK
USR002591,13.7,2.4,10.7,150.9,5.0,24.8,5,8,36,11,62,3164,43,Mobile,Australia
USR002592,106.8,0.7,7.5,171.9,11.0,37.4,313,24,62,226,57,3393,154,Mobile,Germany
USR002593,130.3,7.0,10.6,12.6,12.0,44.2,906,2,11,319,64,2277,350,Mobile,Japan
USR002594,2.8,0.9,6.6,48.8,5.1,60.7,69,41,33,151,63,1390,150,Mobile,UK
USR002595,35.3,11.6,0.4,2.7,3.9,81.0,203,8,4,405,99,2969,117,Tablet,Germany
USR002596,8.5,5.7,33.9,14.9,9.0,86.0,189,14,27,268,83,2386,52,Mobile,USA
USR002597,88.7,0.0,4.5,0.3,12.6,69.8,153,17,65,345,74,1224,184,Desktop,Germany
USR002598,82.7,0.7,2.4,64.6,6.1,24.2,131,4,78,415,73,2256,230,Desktop,Australia
USR002599,211.2,0.0,3.0,51.9,14.7,94.1,396,25,32,58,2,1280,291,Mobile,Australia
USR002600,30.4,8.0,7.3,41.2,3.7,89.4,288,8,38,156,21,3349,346,Mobile,Japan
USR002601,34.3,1.4,0.5,102.4,5.7,79.7,63,32,84,12,47,3044,283,Mobile,UK
USR002602,32.3,12.6,6.1,20.0,15.9,23.1,66,47,39,164,15,65,40,Mobile,Japan
USR002603,15.7,5.2,11.4,24.3,3.8,44.5,416,14,71,193,68,147,106,Desktop,Brazil
USR002604,12.0,0.6,0.1,59.1,11.2,20.3,258,21,64,195,12,2839,168,Desktop,UK
USR002605,76.0,2.3,2.0,83.7,21.5,74.4,4,14,17,448,38,2651,216,Desktop,Brazil
USR002606,3.5,1.2,0.0,0.9,19.0,87.3,7,41,33,52,72,1813,356,Mobile,Brazil
USR002607,18.0,0.9,5.3,35.4,3.9,28.3,958,7,67,379,20,2834,214,Mobile,Brazil
USR002608,23.8,9.8,7.4,26.7,0.1,42.8,13,49,50,274,8,796,161,Mobile,Australia
USR002609,2.1,0.7,0.1,0.4,9.4,43.2,16,49,74,385,91,1869,320,Desktop,UK
USR002610,27.4,32.9,9.0,8.2,3.8,77.1,91,15,89,484,98,3363,127,Mobile,UK
USR002611,7.7,0.4,11.9,12.0,23.1,45.4,93,33,99,329,63,3396,78,Mobile,Australia
USR002612,113.3,4.5,4.0,106.8,0.9,98.5,250,33,32,375,44,3043,316,Tablet,USA
USR002613,39.6,0.6,27.9,53.1,0.2,58.1,120,9,99,488,23,1540,195,Mobile,Brazil
USR002614,56.9,3.7,18.0,11.7,5.6,81.3,7,12,62,317,92,1898,115,Tablet,India
USR002615,126.5,0.7,2.5,25.8,2.1,83.1,659,34,71,393,90,3460,136,Mobile,Germany
USR002616,77.0,10.9,3.7,4.0,0.4,68.2,31,1,46,432,68,1214,96,Mobile,Germany
USR002617,187.8,13.5,1.0,12.0,13.9,99.0,549,31,95,5,4,2707,351,Desktop,Brazil
USR002618,58.9,0.5,8.6,1.5,4.7,38.1,115,14,90,10,94,2698,357,Mobile,UK
USR002619,13.2,8.9,20.9,54.9,13.8,24.2,188,13,64,342,39,3332,53,Mobile,Japan
USR002620,80.2,1.0,2.3,11.0,16.5,35.4,18,20,42,224,2,2741,65,Desktop,Japan
USR002621,8.8,1.8,16.3,90.5,15.9,31.7,190,32,83,465,99,1613,299,Mobile,Japan
USR002622,56.6,2.3,1.9,121.3,31.9,64.1,18,38,84,148,43,2957,284,Mobile,Australia
USR002623,55.7,0.3,3.2,63.7,0.9,70.4,40,12,56,124,7,385,268,Mobile,Brazil
USR002624,1.0,6.1,2.6,26.5,2.6,41.7,24,31,86,424,24,193,177,Mobile,USA
USR002625,251.3,0.5,16.6,46.1,10.0,55.7,136,5,30,448,32,1312,104,Desktop,UK
USR002626,56.3,1.7,7.3,18.9,6.4,76.9,18,41,62,180,66,741,275,Mobile,Germany
USR002627,148.8,20.3,4.0,50.8,14.8,62.2,122,30,4,61,33,2500,0,Mobile,Australia
USR002628,127.0,1.7,9.2,26.6,20.8,57.8,602,9,55,124,46,1644,292,Desktop,Australia
USR002629,74.1,0.1,1.3,65.1,14.0,73.5,74,23,41,60,25,2097,337,Mobile,USA
USR002630,4.9,5.8,24.2,9.5,25.4,71.5,236,39,90,142,35,2353,162,Tablet,USA
USR002631,21.1,0.4,3.9,38.3,1.0,98.7,81,37,36,454,0,328,18,Mobile,Germany
USR002632,163.9,15.8,1.5,20.7,12.4,43.6,112,26,11,349,5,780,120,Mobile,Japan
USR002633,32.0,1.2,6.7,5.7,5.6,47.1,216,5,15,492,77,859,161,Mobile,USA
USR002634,44.0,1.3,14.4,1.2,7.1,42.4,161,24,91,499,59,1858,294,Mobile,UK
USR002635,37.3,4.0,2.3,102.4,19.8,55.6,279,6,72,321,61,1970,238,Mobile,Germany
USR002636,74.7,0.6,12.5,138.3,6.9,49.2,37,26,25,327,60,674,147,Desktop,Australia
USR002637,26.1,2.5,33.8,10.6,0.5,57.3,131,5,11,64,98,399,299,Mobile,Germany
USR002638,97.0,1.4,2.0,55.8,1.9,78.4,45,29,53,447,46,3359,282,Mobile,Brazil
USR002639,19.1,0.4,19.2,4.6,2.1,31.6,514,21,15,20,81,1749,31,Mobile,Brazil
USR002640,201.8,0.5,0.3,45.4,12.6,90.5,610,21,36,38,60,1539,325,Desktop,UK
USR002641,289.6,7.7,3.4,6.7,7.3,36.6,83,31,27,398,84,3320,54,Mobile,India
USR002642,600.0,3.5,3.4,68.8,6.3,54.1,201,13,64,380,80,2451,140,Mobile,India
USR002643,136.8,1.4,2.4,94.3,9.8,87.8,149,21,83,370,61,384,6,Desktop,Germany
USR002644,81.3,0.4,7.4,21.5,2.6,55.6,84,8,47,471,4,2037,20,Mobile,India
USR002645,153.2,2.6,1.3,22.5,8.5,72.5,230,9,50,346,59,2529,280,Mobile,UK
USR002646,19.7,5.5,5.5,8.8,2.7,52.5,524,43,88,431,67,492,173,Desktop,Japan
USR002647,168.4,2.1,5.4,32.6,21.1,88.0,179,15,79,474,17,2625,144,Tablet,Japan
USR002648,8.8,3.1,0.7,77.3,1.2,91.2,145,42,67,174,27,689,37,Mobile,Australia
USR002649,27.3,3.9,2.5,52.5,2.3,42.0,92,14,27,377,87,1700,135,Mobile,Brazil
USR002650,161.9,3.4,7.2,156.4,2.9,93.1,80,37,6,86,38,2826,320,Mobile,USA
USR002651,70.5,4.7,0.0,76.4,0.1,70.4,164,2,16,53,9,2363,59,Mobile,Brazil
USR002652,61.3,2.7,4.6,40.3,72.0,28.5,14,44,33,140,91,118,356,Mobile,Germany
USR002653,75.9,2.7,4.2,9.5,13.6,45.8,129,13,51,189,82,146,251,Desktop,Germany
USR002654,31.8,0.9,0.9,38.5,1.0,53.5,55,12,74,407,99,2911,288,Mobile,India
USR002655,42.5,3.2,9.3,57.2,13.0,43.4,237,3,32,82,57,2848,171,Mobile,USA
USR002656,99.3,7.2,0.0,3.0,16.3,61.6,15,19,51,487,4,3342,79,Mobile,India
USR002657,12.2,6.6,13.9,39.6,19.2,68.8,39,22,28,259,9,2816,309,Mobile,Brazil
USR002658,8.1,2.0,9.8,5.9,11.0,81.6,196,42,53,245,11,1914,160,Mobile,Germany
USR002659,69.6,0.3,5.1,62.5,1.3,34.6,80,29,75,65,73,154,220,Desktop,Japan
USR002660,4.6,13.6,11.4,74.5,1.9,55.0,232,21,38,126,5,1455,301,Mobile,UK
USR002661,25.5,3.3,4.2,3.1,2.4,59.8,212,40,31,252,36,3276,15,Mobile,India
USR002662,71.2,6.6,51.2,30.0,10.9,73.6,203,0,95,0,20,2033,30,Mobile,UK
USR002663,101.3,4.8,0.2,38.8,11.7,79.2,215,22,61,298,55,279,321,Desktop,USA
USR002664,113.1,1.8,5.1,68.9,12.7,36.3,31,48,54,260,8,1909,158,Tablet,Brazil
USR002665,8.3,5.1,22.0,10.7,4.2,28.7,14,48,13,194,61,3528,1,Tablet,India
USR002666,47.9,4.5,11.1,7.2,5.9,41.7,5,29,88,61,64,856,55,Mobile,USA
USR002667,40.0,8.5,35.2,123.4,9.9,30.1,255,8,16,87,27,2316,281,Desktop,USA
USR002668,119.8,5.0,2.7,2.8,2.7,86.8,17,14,92,48,83,3464,159,Desktop,Germany
USR002669,72.6,13.0,3.8,36.9,0.8,53.7,534,46,92,345,45,1774,115,Mobile,Brazil
USR002670,38.6,1.0,1.2,26.9,0.8,32.4,267,15,27,272,8,3248,88,Desktop,USA
USR002671,40.6,1.2,1.8,18.0,5.2,72.8,49,27,20,82,87,2428,55,Mobile,India
USR002672,13.2,0.1,33.1,39.7,3.0,21.7,307,16,83,30,10,439,220,Mobile,India
USR002673,117.4,0.1,1.5,119.0,12.2,87.8,80,43,81,440,85,2904,279,Mobile,Germany
USR002674,5.1,3.3,0.0,40.5,0.4,81.6,49,33,23,434,74,319,240,Mobile,Australia
USR002675,8.1,10.5,3.8,47.5,24.5,26.4,101,15,82,29,45,48,340,Mobile,Japan
USR002676,96.2,13.9,3.1,58.4,47.8,76.9,227,15,9,411,94,2840,147,Mobile,India
USR002677,47.3,17.3,3.2,348.3,16.6,44.4,6,13,90,250,49,1055,281,Mobile,India
USR002678,40.5,2.8,32.0,3.1,4.1,67.9,121,37,18,357,72,2715,148,Desktop,UK
USR002679,121.8,1.7,15.3,150.0,0.5,92.4,137,22,73,403,94,2411,305,Desktop,Brazil
USR002680,11.7,6.7,0.5,59.4,0.3,83.1,24,32,68,425,33,1294,113,Mobile,India
USR002681,190.8,0.2,2.1,44.2,5.5,50.1,27,7,93,40,81,2573,228,Mobile,Japan
USR002682,81.2,7.9,6.9,84.6,9.7,98.9,197,28,76,370,87,2473,360,Mobile,USA
USR002683,39.5,3.2,0.2,47.3,7.6,86.6,284,34,44,489,51,203,291,Mobile,India
USR002684,5.5,3.2,6.6,17.8,2.4,42.2,164,40,35,54,40,2390,320,Mobile,Brazil
USR002685,87.1,8.3,2.0,11.0,18.0,66.3,86,11,68,283,2,2192,285,Desktop,India
USR002686,105.8,5.5,19.6,27.6,1.3,76.6,1057,47,22,3,4,3627,307,Mobile,Brazil
USR002687,97.8,8.0,1.2,137.8,14.0,25.4,30,11,15,298,81,995,134,Mobile,USA
USR002688,11.9,4.1,18.8,177.2,9.7,59.8,109,48,12,258,71,1065,148,Desktop,USA
USR002689,55.7,0.7,0.2,31.7,20.8,74.0,175,0,59,133,33,3113,345,Desktop,UK
USR002690,2.8,10.4,1.8,8.1,13.7,67.2,0,10,40,54,55,3376,166,Mobile,Australia
USR002691,44.4,6.5,14.3,25.3,39.3,93.5,146,28,39,11,48,3070,163,Mobile,Japan
USR002692,118.6,5.3,13.4,11.5,9.2,35.2,58,26,23,241,59,2909,325,Mobile,Australia
USR002693,86.7,3.5,8.5,13.7,1.4,47.6,195,42,50,439,97,512,282,Mobile,UK
USR002694,119.8,1.4,1.4,32.4,0.6,42.1,93,30,46,298,19,1384,43,Mobile,India
USR002695,2.6,9.7,7.6,2.1,19.0,64.8,196,15,45,429,76,2338,296,Mobile,India
USR002696,24.9,9.7,5.6,4.9,3.8,95.7,15,9,93,71,8,3571,298,Mobile,Brazil
USR002697,91.5,0.1,12.1,44.4,12.2,48.8,17,27,55,397,10,184,232,Mobile,Germany
USR002698,4.9,0.1,9.2,75.6,3.0,72.9,135,16,77,225,64,521,243,Mobile,Brazil
USR002699,314.3,5.7,2.4,2.8,8.0,44.5,129,19,14,62,94,903,126,Tablet,Brazil
USR002700,60.5,5.1,4.5,58.1,2.2,93.6,83,24,61,36,10,2678,100,Mobile,Japan
USR002701,13.5,0.3,5.3,82.6,5.3,41.4,999,37,32,240,6,3592,79,Mobile,Japan
USR002702,7.4,23.0,7.0,1.8,14.6,75.5,12,27,47,220,69,151,178,Mobile,UK
USR002703,91.4,5.0,8.6,32.0,8.3,67.9,472,19,80,152,76,2206,256,Mobile,Japan
USR002704,81.1,8.3,10.2,138.1,0.2,75.1,105,11,42,354,45,3172,66,Mobile,Japan
USR002705,132.5,0.5,14.9,143.7,1.3,61.5,354,8,36,113,68,3242,243,Tablet,Japan
USR002706,1.0,4.6,17.3,42.6,18.5,50.4,204,27,77,19,52,1614,219,Desktop,Japan
USR002707,7.7,0.3,8.4,14.3,13.5,76.6,56,6,48,448,84,302,326,Mobile,India
USR002708,4.1,4.2,6.1,8.4,36.1,81.7,337,43,38,323,71,2050,115,Mobile,Germany
USR002709,5.9,2.1,12.8,66.2,6.5,30.6,25,5,3,497,77,1800,361,Tablet,USA
USR002710,33.9,1.9,6.9,70.9,2.9,44.5,64,31,45,282,76,1199,131,Mobile,USA
USR002711,27.8,0.4,4.0,15.0,6.1,51.1,319,27,76,286,73,726,350,Mobile,USA
USR002712,43.2,2.6,14.5,33.2,4.3,24.7,404,22,11,83,1,2530,354,Mobile,Australia
USR002713,10.7,1.0,25.0,54.6,10.3,71.3,954,29,27,437,36,3509,175,Mobile,Germany
USR002714,23.4,2.7,0.8,11.7,15.0,79.6,125,6,7,70,34,1484,288,Mobile,India
USR002715,2.9,4.8,0.4,52.9,1.5,35.7,259,21,15,324,7,241,244,Mobile,Japan
USR002716,68.2,0.8,5.6,10.1,3.9,69.8,197,4,10,289,3,2816,250,Mobile,Brazil
USR002717,53.0,6.0,0.1,45.3,2.0,43.1,905,32,38,25,5,194,135,Desktop,Australia
USR002718,127.8,1.2,2.2,40.0,15.8,68.7,7,47,55,499,97,3326,78,Desktop,India
USR002719,42.7,0.3,5.3,0.8,14.7,82.9,28,28,17,360,30,198,177,Mobile,Brazil
USR002720,105.1,7.1,0.3,7.3,19.5,92.1,35,24,91,395,59,3511,20,Mobile,Germany
USR002721,82.6,3.6,6.9,71.5,2.6,37.4,17,11,46,446,28,1532,145,Mobile,Brazil
USR002722,71.5,0.0,6.6,19.4,2.0,23.2,303,47,51,330,88,3136,265,Mobile,UK
USR002723,217.0,2.8,2.2,50.2,17.8,65.7,46,2,6,499,96,3647,228,Mobile,UK
USR002724,37.0,6.8,2.0,16.3,16.0,93.8,64,19,79,381,56,1964,132,Mobile,Japan
USR002725,92.1,8.5,15.1,5.7,0.3,50.5,65,9,83,143,24,1249,16,Mobile,UK
USR002726,139.4,0.8,5.7,6.9,11.3,36.3,661,44,33,481,58,2062,302,Mobile,UK
USR002727,104.0,1.4,15.4,12.2,7.3,67.1,113,4,87,237,19,315,249,Mobile,Germany
USR002728,2.9,2.2,1.0,137.6,5.1,69.0,188,18,42,348,51,1628,209,Mobile,USA
USR002729,63.9,4.0,3.4,3.0,8.7,72.0,147,34,71,295,78,126,335,Mobile,Brazil
USR002730,46.0,6.8,14.7,24.7,1.0,88.5,648,38,34,211,4,3051,346,Mobile,UK
USR002731,57.4,3.3,11.9,3.8,2.4,55.7,18,12,80,252,12,1612,56,Tablet,UK
USR002732,52.7,11.1,11.5,24.5,2.7,85.1,1,37,52,198,26,303,167,Mobile,Brazil
USR002733,62.4,10.8,8.6,57.8,8.3,28.7,84,43,75,471,43,156,27,Mobile,USA
USR002734,6.2,0.8,1.4,59.9,5.0,27.5,130,29,10,17,89,864,106,Desktop,UK
USR002735,234.6,0.1,14.7,13.6,0.4,61.6,51,31,24,3,9,1526,163,Mobile,Japan
USR002736,13.3,5.9,3.5,61.6,4.5,31.2,249,41,87,33,36,3103,210,Mobile,UK
USR002737,10.6,2.8,0.2,39.9,0.7,97.6,154,7,75,216,43,2278,108,Mobile,Australia
USR002738,98.2,2.3,12.0,40.6,28.8,30.5,126,20,1,24,4,2692,170,Tablet,Germany
USR002739,111.4,1.5,6.0,141.5,5.8,61.7,344,25,47,421,57,2577,75,Mobile,Australia
USR002740,34.6,10.3,1.3,26.3,12.0,46.1,177,27,23,304,70,2280,48,Mobile,Germany
USR002741,40.4,0.3,6.4,49.6,2.1,23.5,101,17,35,274,8,1410,73,Desktop,Brazil
USR002742,17.1,12.9,14.5,8.5,1.6,35.6,185,34,86,137,97,283,79,Mobile,Germany
USR002743,60.5,10.8,4.7,15.8,0.9,45.1,138,1,48,358,0,2329,211,Mobile,Germany
USR002744,38.4,3.5,2.0,31.3,20.4,22.0,126,47,83,465,23,2845,80,Mobile,Brazil
USR002745,33.9,0.0,4.1,50.6,13.6,39.4,235,2,30,161,93,386,217,Mobile,Japan
USR002746,125.8,20.6,6.5,22.2,0.2,83.2,348,39,21,12,18,3021,18,Desktop,Brazil
USR002747,31.5,0.2,9.5,16.3,0.5,65.4,649,27,55,270,45,903,151,Mobile,Germany
USR002748,33.1,0.9,18.4,6.9,0.3,94.2,107,15,31,191,78,1881,149,Mobile,UK
USR002749,8.5,1.2,1.4,7.7,3.4,36.1,355,32,1,128,48,1812,142,Tablet,Australia
USR002750,202.2,2.4,0.5,4.3,5.9,24.2,371,19,24,190,18,1146,270,Mobile,Australia
USR002751,3.8,9.1,10.9,13.0,11.3,80.4,58,45,26,118,50,660,65,Mobile,Brazil
USR002752,27.0,3.8,0.8,159.3,7.8,29.0,75,20,54,477,32,2368,28,Mobile,USA
USR002753,25.9,0.1,5.7,67.7,4.5,51.0,11,1,1,103,50,3377,115,Desktop,Japan
USR002754,41.1,8.4,7.5,176.0,36.7,80.9,94,14,43,163,37,1548,331,Mobile,India
USR002755,151.2,8.1,8.0,11.9,6.8,43.6,30,31,32,138,52,1636,101,Mobile,Brazil
USR002756,9.7,0.2,1.8,79.9,3.4,43.4,319,34,87,367,68,1287,3,Mobile,India
USR002757,73.1,1.5,2.3,6.1,0.4,90.4,758,4,84,86,7,2990,352,Tablet,Brazil
USR002758,68.7,11.5,16.1,22.5,4.1,23.3,125,32,89,264,83,3482,50,Mobile,Japan
USR002759,1.0,1.4,4.7,95.6,3.8,56.6,15,42,33,431,67,2731,212,Mobile,Brazil
USR002760,78.6,2.4,2.4,21.1,6.2,67.2,117,18,90,44,65,210,101,Desktop,Brazil
USR002761,43.6,3.9,13.4,0.3,3.4,30.4,13,27,11,419,42,1743,350,Mobile,Brazil
USR002762,17.8,3.0,5.6,47.0,4.3,79.4,13,34,41,174,84,2927,320,Mobile,Brazil
USR002763,43.9,0.3,1.4,13.7,2.1,39.5,329,43,16,425,45,1675,132,Mobile,USA
USR002764,48.9,3.9,5.3,38.9,2.8,87.6,476,35,86,255,21,1501,10,Mobile,USA
USR002765,76.4,2.7,3.4,23.2,3.0,65.9,28,13,46,434,33,171,204,Mobile,UK
USR002766,149.1,10.0,11.9,40.9,16.6,75.8,420,36,57,244,76,1757,319,Desktop,India
USR002767,18.9,2.4,12.6,48.1,13.2,73.5,296,20,50,339,32,3518,315,Mobile,Brazil
USR002768,54.3,0.2,2.9,53.9,1.4,94.6,40,27,41,21,28,3497,87,Mobile,Japan
USR002769,49.7,0.7,4.4,49.5,13.5,44.0,97,38,44,162,82,3552,49,Mobile,India
USR002770,11.7,16.8,0.4,129.9,19.1,48.6,60,29,39,78,9,2438,324,Mobile,Australia
USR002771,171.3,0.3,10.9,48.0,5.4,91.1,170,28,97,93,16,610,68,Mobile,USA
USR002772,7.0,5.6,37.7,0.9,3.1,38.2,19,2,20,362,93,2338,208,Tablet,Brazil
USR002773,14.2,4.7,11.6,53.0,17.4,50.3,869,4,65,329,23,2081,167,Mobile,UK
USR002774,24.6,0.2,5.6,21.9,0.0,94.7,51,24,41,3,84,2577,276,Mobile,Australia
USR002775,17.3,0.8,6.8,9.7,11.0,29.7,262,19,37,393,75,2974,332,Mobile,Australia
USR002776,29.7,0.6,0.5,76.9,11.6,23.4,11,47,61,198,80,1332,299,Desktop,UK
USR002777,72.1,4.4,4.2,1.4,1.6,68.8,74,8,90,145,68,1255,198,Desktop,UK
USR002778,7.2,0.0,0.6,172.8,1.0,29.1,85,1,74,78,3,237,266,Desktop,Brazil
USR002779,121.4,0.8,4.7,31.6,9.1,64.7,41,23,8,159,88,716,29,Desktop,India
USR002780,78.5,7.0,1.9,41.2,8.4,56.6,51,19,90,177,28,1950,18,Mobile,Japan
USR002781,16.8,4.7,3.3,58.4,17.6,88.3,91,34,17,22,22,792,322,Mobile,Brazil
USR002782,20.3,1.8,24.3,153.0,11.2,49.3,1342,30,5,394,54,2932,49,Tablet,Germany
USR002783,51.6,23.9,7.6,114.4,1.9,93.0,101,23,75,157,62,770,225,Mobile,USA
USR002784,296.9,6.5,1.5,6.5,1.7,44.8,103,30,75,299,62,2525,228,Mobile,Australia
USR002785,6.1,1.3,25.6,84.1,5.0,61.5,134,37,92,173,40,1670,238,Mobile,UK
USR002786,2.9,1.0,0.5,32.3,1.1,28.2,341,35,71,325,91,1970,215,Mobile,Australia
USR002787,79.1,3.8,4.3,23.4,10.3,60.7,91,31,38,495,55,1836,308,Mobile,USA
USR002788,6.3,1.5,4.8,8.0,20.5,79.3,283,49,3,173,67,2065,149,Desktop,Germany
USR002789,83.0,0.8,6.5,11.8,9.9,76.0,174,4,14,168,70,1779,256,Desktop,UK
USR002790,28.3,2.5,11.1,95.4,1.4,29.0,371,37,64,168,10,434,328,Mobile,USA
USR002791,99.9,8.9,1.1,29.0,11.1,76.1,146,34,92,234,68,1012,314,Mobile,India
USR002792,57.0,10.8,0.0,302.3,1.3,28.7,549,44,17,277,69,1239,82,Mobile,Brazil
USR002793,102.6,1.5,1.2,38.8,8.2,76.7,153,22,71,401,53,3309,51,Mobile,India
USR002794,29.9,0.8,6.1,34.5,44.6,48.6,6,5,96,98,48,2450,158,Mobile,Germany
USR002795,7.8,0.7,14.1,7.2,4.2,53.2,63,25,15,406,66,2864,319,Mobile,USA
USR002796,32.5,2.7,8.1,48.2,8.8,92.8,214,49,72,183,53,1891,262,Mobile,UK
USR002797,173.1,1.7,10.1,64.5,14.5,52.6,242,47,56,41,22,291,115,Mobile,Brazil
USR002798,145.1,5.0,8.7,38.7,10.1,96.7,73,40,52,443,17,120,204,Mobile,UK
USR002799,1.5,1.6,0.1,80.3,7.4,72.2,15,17,15,344,65,1089,130,Tablet,Japan
USR002800,116.4,10.2,0.4,9.3,1.1,31.7,128,14,81,68,82,767,212,Mobile,Japan
USR002801,62.0,3.9,12.1,57.9,0.9,23.8,163,9,4,177,51,1054,43,Mobile,Australia
USR002802,32.2,1.4,13.5,30.9,11.1,52.6,161,20,46,390,89,2838,218,Mobile,UK
USR002803,50.4,7.8,8.4,14.7,5.9,96.5,94,33,97,240,60,2172,9,Mobile,USA
USR002804,4.4,6.6,13.6,25.7,0.1,92.8,67,49,9,10,74,1533,221,Mobile,USA
USR002805,67.0,8.5,6.7,11.1,2.9,91.6,192,15,90,77,73,1300,66,Tablet,Brazil
USR002806,68.4,0.8,3.2,53.7,1.5,22.9,16,12,71,380,42,2516,289,Desktop,Germany
USR002807,39.5,9.4,1.9,24.1,1.5,32.4,318,16,39,335,99,2106,360,Mobile,Germany
USR002808,93.4,0.4,0.2,33.3,1.5,72.7,3,38,41,202,63,2896,153,Mobile,Germany
USR002809,1.4,0.8,11.5,70.2,24.3,89.7,430,37,58,378,64,2861,254,Tablet,USA
USR002810,59.1,3.6,14.2,43.8,2.1,74.9,262,47,69,116,36,2590,264,Mobile,USA
USR002811,203.4,3.9,25.5,21.0,25.9,21.7,6,27,18,399,2,133,346,Mobile,India
USR002812,66.0,2.9,5.5,20.4,19.8,92.0,218,29,94,486,93,1748,344,Mobile,UK
USR002813,72.8,2.3,3.0,7.4,9.4,90.5,23,12,36,421,32,850,285,Mobile,USA
USR002814,292.7,2.6,1.3,18.1,0.9,26.9,9,0,57,215,69,776,122,Mobile,Japan
USR002815,140.8,0.9,21.0,23.0,9.3,74.4,271,12,28,291,73,1661,3,Mobile,India
USR002816,15.4,0.6,0.5,26.4,21.3,74.5,54,37,62,345,52,3588,354,Mobile,Brazil
USR002817,10.1,3.0,4.5,5.2,10.6,58.6,227,13,84,83,64,1260,176,Mobile,UK
USR002818,86.5,4.9,6.0,30.8,4.1,40.3,125,37,69,258,89,1191,345,Mobile,Brazil
USR002819,33.6,7.1,0.7,49.0,0.3,51.8,208,49,88,347,9,3145,53,Mobile,Germany
USR002820,55.0,9.9,11.6,24.8,15.8,84.8,206,34,0,68,21,3058,255,Mobile,UK
USR002821,19.5,19.0,4.5,50.8,31.3,59.8,527,18,75,134,84,998,124,Desktop,India
USR002822,23.5,2.0,9.9,159.7,4.8,29.6,1116,44,6,189,17,2065,233,Mobile,UK
USR002823,237.6,4.6,10.8,32.0,2.9,80.7,23,2,22,361,4,552,7,Tablet,India
USR002824,190.3,5.0,37.2,29.2,5.7,72.7,112,33,79,73,78,1318,102,Mobile,UK
