movie_id,budget_usd,marketing_spend_usd,runtime_minutes,num_screens,director_previous_hits,lead_actor_popularity_score,pre_release_imdb_score,release_month,sequel_flag,genre,language,age_rating,opening_weekend_screens,social_media_buzz_score,box_office_revenue_usd
MOV04067,85648451,40114412,157,745,13,2.95,8.9,3,1,Drama,French,PG,465,41.29,290458240
MOV04068,88144025,39233199,161,4121,9,4.89,5.9,7,1,Thriller,French,PG-13,2074,88.45,323605312
MOV04069,23438280,7304967,105,2798,1,3.47,7.2,9,0,Sci-Fi,Korean,PG-13,1666,52.74,93104774
MOV04070,152137924,85446927,175,1064,2,2.57,7.2,10,1,Comedy,Korean,PG-13,741,92.84,519168850
MOV04071,133015927,18151154,111,3456,5,2.43,5.0,12,1,Sci-Fi,French,G,3031,22.97,325573242
MOV04072,112485907,56426253,134,3917,13,7.98,9.5,6,0,Animation,English,G,3911,10.38,392100394
MOV04073,192050161,39872756,135,1320,2,2.05,7.7,12,1,Action,Spanish,PG-13,791,98.75,477760362
MOV04074,85143434,22308769,141,3262,8,6.54,7.7,12,1,Drama,English,PG-13,2774,49.85,263087667
MOV04075,109526734,39398394,172,4458,11,2.51,5.6,11,1,Sci-Fi,Korean,PG,3014,61.85,356229880
MOV04076,57285723,28146051,103,971,0,8.54,7.6,10,1,Animation,English,PG-13,897,34.93,219624796
MOV04077,116654933,60575110,141,4458,6,3.47,8.6,12,1,Romance,Hindi,PG,2972,14.22,416646162
MOV04078,76081232,29813657,153,2516,9,1.4,8.5,7,1,Horror,Hindi,PG,1647,84.26,255216063
MOV04079,163698810,49358095,145,4132,7,5.07,9.1,12,0,Drama,Hindi,G,3171,15.32,471355752
MOV04080,164755097,94446058,141,621,8,10.0,4.8,7,1,Drama,French,G,620,50.72,567009260
MOV04081,36790315,8213829,90,1849,7,8.32,5.0,7,0,Romance,English,G,1250,83.27,117784465
MOV04082,68873129,34543131,119,4099,4,6.13,7.9,4,0,Animation,Spanish,G,2464,66.37,253268853
MOV04083,91516920,37158140,108,1280,0,2.7,8.4,6,0,Animation,Korean,G,1085,67.78,275386245
MOV04084,150011480,43270437,158,3295,14,2.06,7.7,7,1,Horror,French,G,3120,23.82,429195897
MOV04085,135526345,13645333,118,620,0,8.55,4.8,10,0,Animation,French,G,567,53.04,302862883
MOV04086,12368954,3998878,177,2686,13,8.09,7.3,12,0,Sci-Fi,Hindi,PG,2525,5.12,70717777
MOV04087,68853612,16411946,171,2634,14,5.16,8.1,11,1,Animation,Hindi,PG-13,1361,6.97,216038438
MOV04088,113688466,17300349,152,2677,7,4.79,4.8,4,1,Comedy,Hindi,G,1446,72.58,294935204
MOV04089,95329098,13115308,116,2799,6,7.74,4.3,9,0,Romance,Korean,PG-13,2508,78.83,245109001
MOV04090,190637068,52192457,109,2385,4,5.82,5.4,11,0,Action,Hindi,PG-13,1684,14.78,507204970
MOV04091,118103047,48112665,149,3334,9,4.64,4.5,9,1,Thriller,French,R,2419,95.16,384958454
MOV04092,48050087,24926446,158,1883,2,3.27,4.8,12,1,Drama,Hindi,G,1315,13.94,186738796
MOV04093,135952003,26073095,104,2336,8,2.1,5.1,4,0,Romance,French,PG,1364,42.58,337573502
MOV04094,57546286,17972970,127,4001,3,6.35,6.9,8,1,Comedy,English,PG-13,3879,20.48,199075523
MOV04095,167992734,49722165,132,546,13,8.43,4.9,8,1,Action,Korean,G,472,10.78,470522023
MOV04096,77531658,27655310,102,2468,5,7.72,7.3,2,0,Action,English,PG,1632,96.62,246755954
MOV04097,43541546,21979495,89,4162,10,7.27,5.6,6,1,Thriller,English,R,3312,44.43,212451205
MOV04098,141411952,53287220,112,3048,3,9.36,5.7,9,0,Sci-Fi,Spanish,G,2328,33.7,433371144
MOV04099,43499758,22764617,124,2333,8,4.55,9.3,8,1,Animation,Spanish,G,1722,33.47,181049407
MOV04100,183475315,65918254,87,4447,3,2.23,8.4,1,1,Romance,Hindi,PG-13,4363,21.63,558301778
MOV04101,107687589,43282192,109,2972,13,1.92,6.3,5,0,Comedy,Hindi,R,2155,96.92,333262095
MOV04102,174965527,55760047,98,1898,7,9.6,6.5,5,1,Romance,French,G,1531,49.41,503041921
MOV04103,161980405,82860718,139,3512,10,6.3,4.6,9,0,Drama,French,G,2213,53.48,542739685
MOV04104,140536059,78969123,162,2377,11,8.3,8.6,2,1,Drama,Korean,PG,1623,71.35,509177909
MOV04105,167700600,70362538,165,1230,11,5.82,4.0,5,0,Romance,English,PG-13,967,41.37,514643555
MOV04106,66030702,33701490,92,610,2,4.59,4.8,1,0,Sci-Fi,English,PG-13,587,28.66,219543664
MOV04107,87850024,11376724,132,1750,7,2.8,6.9,8,1,Drama,Korean,G,1725,29.99,223212233
MOV04108,11736301,6490830,100,2310,14,8.71,5.0,8,0,Romance,Hindi,G,2089,35.48,77627337
MOV04109,12152153,2363138,103,4339,10,1.57,7.5,2,1,Action,Hindi,PG-13,3950,58.09,76580068
MOV04110,96790832,22093495,146,3610,2,9.1,4.0,10,1,Thriller,Hindi,G,2023,83.24,284303968
MOV04111,34679364,4392662,118,634,13,2.85,4.5,1,0,Romance,Hindi,R,603,25.03,90560086
MOV04112,26433907,15403039,164,1818,10,1.09,8.2,3,0,Thriller,French,G,1771,58.81,103987809
MOV04113,184613800,97107860,79,1109,4,1.94,7.2,9,0,Animation,Hindi,G,682,75.31,589834748
MOV04114,44694538,24876635,107,1557,0,8.95,4.1,7,0,Thriller,Hindi,PG-13,1173,99.46,170024201
MOV04115,192400183,100742291,178,3534,5,1.66,5.1,7,0,Animation,English,PG-13,2465,90.86,628120801
MOV04116,40835189,13874379,79,2975,14,4.2,5.3,10,1,Sci-Fi,Spanish,R,2596,65.08,155900981
MOV04117,175556832,98670131,110,2488,10,3.25,8.7,4,1,Animation,Korean,R,1432,94.74,605456109
MOV04118,88763889,51903477,151,3639,1,1.33,7.2,5,0,Action,Korean,PG,3153,94.03,332254878
MOV04119,128387546,45100425,155,4274,11,5.78,7.0,7,0,Thriller,Korean,PG,3948,5.41,393187981
MOV04120,48623905,9132171,87,2746,2,9.98,4.5,2,1,Action,Spanish,R,1537,65.43,166800020
MOV04121,180391199,77443971,99,1059,10,8.68,7.6,3,1,Romance,French,G,651,65.48,563641322
MOV04122,3592316,2111272,132,758,0,2.52,4.9,3,1,Animation,Korean,R,425,67.98,42237180
MOV04123,50697913,27177804,76,3272,10,8.96,6.9,11,0,Horror,Korean,PG,2957,93.91,209839926
MOV04124,107559021,57103900,162,3221,5,5.07,7.3,7,0,Thriller,Korean,R,1645,29.43,373854048
MOV04125,60009476,34019912,110,2148,4,3.46,8.6,7,0,Horror,Korean,G,2034,24.4,218081722
MOV04126,107102053,58582266,99,2684,9,6.76,8.4,11,1,Romance,French,PG,2063,48.48,391769299
MOV04127,47619069,23244811,108,4400,1,2.95,5.0,6,1,Sci-Fi,Hindi,G,2674,31.07,191297158
MOV04128,96197393,44167726,86,1415,14,8.92,9.0,1,0,Thriller,French,G,814,32.63,316765568
MOV04129,91615006,21289823,93,3483,10,6.62,4.0,10,0,Action,French,PG-13,2009,25.54,273044612
MOV04130,189548829,77842019,168,2928,7,2.22,5.8,11,0,Sci-Fi,English,PG-13,1855,67.45,574302145
MOV04131,176018973,63497843,111,4095,8,6.14,4.4,8,1,Horror,French,PG,2212,73.69,534361604
MOV04132,35538588,18869996,75,4442,13,5.59,8.0,10,1,Sci-Fi,English,G,3993,10.81,174457870
MOV04133,189262919,65457770,134,737,13,5.24,6.8,10,0,Thriller,French,G,469,80.09,536557877
MOV04134,94138347,15426581,141,3855,2,4.28,5.0,4,0,Comedy,Spanish,R,1956,27.53,242726903
MOV04135,98386988,10083312,123,1187,11,5.27,4.5,8,1,Sci-Fi,English,PG-13,1066,14.08,235183051
MOV04136,134786784,59162847,164,4308,5,6.27,5.2,7,1,Thriller,Spanish,G,3416,46.23,451000187
MOV04137,52535568,19698431,153,3005,5,7.6,9.1,1,0,Comedy,French,PG-13,1550,61.76,184617649
MOV04138,188657967,50085191,120,2110,13,9.26,7.7,7,1,Sci-Fi,Spanish,PG,1292,72.44,524285512
MOV04139,186297228,34369244,122,1658,9,1.4,5.3,4,1,Comedy,French,R,1096,60.44,451560390
MOV04140,117963377,39323995,166,2629,5,6.12,8.9,5,0,Comedy,English,PG-13,2547,93.85,350415453
MOV04141,178317386,26773149,142,1094,7,7.77,4.8,6,1,Animation,Spanish,G,780,3.02,427353686
MOV04142,73405854,19676750,93,3201,11,2.04,7.8,5,0,Comedy,French,PG-13,2706,91.23,215442052
MOV04143,147517483,42721941,162,3780,4,9.2,6.3,12,1,Comedy,Hindi,R,3358,73.6,445357590
MOV04144,100329605,33390630,114,2250,9,3.2,5.5,2,1,Thriller,Hindi,PG-13,1713,93.67,317029066
MOV04145,41483087,13826743,80,902,9,8.5,5.4,8,0,Drama,French,PG-13,496,25.68,141300576
MOV04146,50558083,11552664,154,1321,12,6.96,6.8,8,0,Drama,English,R,1277,19.83,151809074
MOV04147,60828066,31941151,170,4338,7,6.04,9.1,5,0,Romance,Korean,R,3144,99.68,231573108
MOV04148,137039095,38065589,168,2735,11,8.82,8.1,5,0,Thriller,Spanish,R,1600,45.12,394765449
MOV04149,105036159,22561100,137,3040,2,9.72,7.6,12,0,Sci-Fi,Korean,R,2687,28.03,290670698
MOV04150,67657978,12713268,109,2282,6,9.97,8.8,7,0,Horror,Spanish,PG-13,2147,79.43,195412188
MOV04151,188448409,49239533,146,2802,0,7.15,7.1,2,0,Action,Spanish,G,2427,54.16,498615974
MOV04152,97807357,13084320,135,3894,3,4.05,5.1,5,0,Drama,Hindi,PG-13,2815,62.39,248885236
MOV04153,31235640,3637507,79,2197,4,8.87,9.4,1,0,Comedy,Spanish,G,2178,6.42,90470388
MOV04154,136796043,55070133,111,4428,6,6.89,6.9,4,1,Drama,French,PG,2435,66.88,447230175
MOV04155,41981642,17194570,150,2972,13,3.91,5.7,12,0,Animation,Spanish,R,1704,69.47,154984430
MOV04156,93184932,33993313,163,1938,5,9.39,8.3,8,1,Thriller,French,R,1235,14.6,300424287
MOV04157,191642449,92207345,171,1690,12,7.73,6.6,1,0,Comedy,French,PG-13,956,74.72,608859251
MOV04158,134405714,16071599,177,2113,5,5.08,4.1,10,1,Horror,Korean,G,1529,7.9,321161925
MOV04159,46447478,26381542,162,984,12,5.09,5.8,1,0,Thriller,Hindi,R,785,10.27,172781501
MOV04160,114632101,16911967,85,2983,14,9.96,6.5,4,0,Drama,English,PG,1943,63.04,297995879
MOV04161,56961553,24892853,173,4258,1,4.36,6.0,10,0,Action,English,R,2193,94.56,208394733
MOV04162,188594905,31438449,114,2055,10,1.85,7.0,5,0,Action,English,PG,1603,44.76,452398764
MOV04163,61945797,33447801,139,4179,1,5.85,5.0,9,1,Thriller,French,R,3261,16.97,258728315
MOV04164,12199747,4335261,82,4052,1,8.96,7.1,5,1,Drama,Spanish,R,3790,74.81,96571946
MOV04165,73548971,10381199,161,2727,9,6.26,9.4,1,1,Romance,Korean,PG-13,1504,59.38,219366236
MOV04166,183944626,75116005,158,4178,12,8.14,8.1,11,1,Thriller,French,G,2865,97.36,585667496
MOV04167,192652636,20142790,170,3642,11,1.49,7.8,3,0,Drama,French,PG-13,2243,14.83,437725102
MOV04168,142299258,69443615,85,4273,7,7.06,5.1,4,1,Action,English,G,2355,77.05,500806397
MOV04169,183712444,78131523,145,1400,6,1.71,7.2,7,1,Horror,French,R,910,26.86,549074041
MOV04170,27635617,5701569,132,1964,0,6.01,8.5,2,0,Sci-Fi,English,PG-13,1772,91.29,91679916
MOV04171,47433552,13631238,168,1143,8,5.48,5.3,4,1,Drama,English,PG-13,705,79.06,156467236
MOV04172,98219178,10205301,122,2686,10,9.51,4.5,8,0,Drama,English,G,2569,46.19,250702892
MOV04173,87783786,39225474,177,1286,10,2.19,7.6,5,0,Animation,French,R,1088,5.44,274666460
MOV04174,93168436,24348086,87,2649,7,1.09,7.7,6,0,Action,Korean,R,1451,68.72,252892562
MOV04175,67128719,25897887,134,3015,12,2.24,8.4,3,0,Animation,Hindi,R,1841,46.72,213297816
MOV04176,171973633,99463326,123,2830,8,2.54,7.5,4,1,Thriller,Spanish,R,1463,80.0,609111354
MOV04177,127927777,31947833,141,3600,3,3.26,8.7,9,1,Action,English,R,2008,74.32,359040278
MOV04178,32397110,19280133,81,517,4,8.34,5.5,2,1,Thriller,French,PG-13,444,75.08,138460993
MOV04179,77423687,32236450,151,2456,10,4.39,4.2,3,0,Action,Hindi,PG-13,1417,17.97,251097998
MOV04180,158502604,35036102,175,1255,4,8.57,8.0,2,1,Action,French,PG-13,811,44.21,417239111
MOV04181,180194217,57371846,99,1186,10,3.45,6.1,2,0,Drama,French,G,998,47.54,487454228
MOV04182,170222151,80042976,97,2536,8,8.74,5.2,11,1,Thriller,Spanish,PG,2077,78.7,555892065
MOV04183,100166685,32377774,125,4079,14,1.07,4.3,9,1,Comedy,English,PG-13,3868,41.16,317895551
MOV04184,133418911,17911993,121,1100,7,9.41,8.2,8,0,Thriller,French,R,733,86.67,309101756
MOV04185,192297117,35440710,171,1543,12,7.71,8.5,7,1,Thriller,Spanish,PG,1054,28.23,479016539
MOV04186,68066688,33737177,79,1849,9,4.71,6.1,9,1,Action,French,PG-13,1012,98.63,246167198
MOV04187,90054634,38199963,170,1879,5,6.2,8.9,8,1,Romance,Hindi,R,1205,9.75,309588281
MOV04188,179672678,69158302,168,932,14,9.4,6.3,9,1,Horror,Korean,PG-13,860,50.21,545952861
MOV04189,135642256,24932536,169,3970,10,6.24,9.2,2,0,Horror,Korean,PG-13,2260,59.29,355647068
MOV04190,162919162,84535286,87,1541,9,3.06,9.4,7,1,Romance,English,R,1056,44.81,544023888
MOV04191,98357395,57083686,116,2073,10,6.16,8.5,9,0,Romance,Korean,PG,1910,55.29,357371383
MOV04192,12103831,1457828,79,875,14,8.84,5.4,9,0,Thriller,Spanish,PG-13,533,78.08,46185560
MOV04193,59321649,8246654,97,2124,9,9.89,6.0,8,0,Drama,Spanish,PG-13,1228,17.86,167377584
MOV04194,93886869,50920693,136,1863,0,6.26,6.9,1,1,Animation,Korean,G,937,94.83,336175979
MOV04195,184425116,93646671,75,3721,14,2.4,5.8,3,0,Action,Spanish,PG,3568,39.85,604219774
MOV04196,175222379,71660210,148,1510,6,7.95,8.5,8,1,Sci-Fi,French,G,1411,62.62,536151679
MOV04197,52982472,30331543,165,1215,8,9.97,9.1,3,1,Romance,French,PG,722,44.7,208650591
MOV04198,99388388,42062685,128,1756,11,5.26,9.4,4,1,Action,Spanish,PG,1569,60.34,326379180
MOV04199,39819913,8282248,146,1627,3,4.45,5.8,10,1,Drama,Hindi,R,1605,72.77,131056246
MOV04200,148836451,69107913,77,1523,3,5.97,5.5,2,0,Romance,English,R,993,51.21,466036748
MOV04201,192252068,81294781,157,4194,4,2.48,4.9,3,0,Animation,Spanish,PG,3498,12.04,586024018
MOV04202,9527835,5648789,138,3284,14,9.74,4.3,5,0,Sci-Fi,English,G,1979,33.99,84949528
MOV04203,177852905,36806279,125,720,7,8.55,5.0,12,1,Drama,Korean,PG,571,80.68,455092219
MOV04204,41216746,16443110,76,2485,10,2.02,5.6,11,0,Animation,Hindi,PG-13,1649,57.4,141886792
MOV04205,198812180,97434620,123,1549,4,9.51,6.2,6,1,Animation,French,PG,1251,76.09,650064105
MOV04206,149502231,40289587,105,1587,3,9.49,4.6,6,1,Comedy,Spanish,PG,1323,88.93,418921987
MOV04207,40384827,11705129,148,2801,7,3.85,8.5,7,1,Horror,Hindi,PG,2406,44.43,147478211
MOV04208,153652097,83579199,154,3820,10,6.57,7.4,12,0,Romance,English,PG-13,3635,35.94,535837353
MOV04209,64065654,19354070,175,3283,4,2.0,7.1,10,0,Drama,Spanish,PG-13,1821,12.03,189416844
MOV04210,178646023,73667622,158,1325,7,1.76,7.0,8,0,Action,French,PG,844,27.8,516711411
MOV04211,142301338,77500022,77,1654,0,5.52,5.6,6,1,Action,French,PG,967,42.74,488179771
MOV04212,17411413,3567829,109,529,2,1.45,9.2,10,1,Animation,Spanish,PG-13,379,14.09,68394320
MOV04213,126283192,74625618,172,1286,6,8.87,5.3,6,1,Animation,Spanish,PG-13,920,12.2,459463208
MOV04214,120247196,54228691,159,509,11,9.35,7.7,2,0,Drama,Hindi,PG,339,45.08,379066266
MOV04215,187359234,65212413,110,3660,0,1.61,5.4,3,1,Horror,French,PG-13,3637,37.87,540116984
MOV04216,85365163,26929318,138,2977,10,1.43,9.4,6,1,Drama,English,G,2621,84.81,272215848
MOV04217,161777868,93375323,106,1670,4,2.99,9.0,6,0,Drama,French,PG-13,911,3.78,549694675
MOV04218,2901740,588653,92,3698,5,9.37,5.5,6,1,Action,Spanish,R,2592,76.55,65078577
MOV04219,114314531,29246415,108,3245,13,7.92,9.4,4,0,Action,English,PG-13,3019,21.64,332452515
MOV04220,168009544,42657014,130,2671,11,7.09,7.4,11,1,Thriller,Spanish,G,1558,88.07,461403454
MOV04221,124725237,30495715,176,2142,12,7.99,8.0,2,0,Animation,French,R,1568,29.06,340035095
MOV04222,99082551,33120227,141,1864,0,2.8,5.6,8,0,Action,Hindi,PG-13,1652,55.51,289633463
MOV04223,192259290,114315377,127,2041,6,3.31,5.2,2,0,Thriller,English,G,1108,26.12,651175291
MOV04224,75504737,41104279,141,550,8,3.86,8.7,3,0,Romance,Hindi,G,499,41.78,254513725
MOV04225,193892575,51182750,165,897,8,6.45,5.5,1,1,Horror,Korean,PG-13,498,24.58,511797081
MOV04226,55633048,17326081,140,813,2,6.47,9.0,9,0,Action,English,PG,594,37.94,154786795
MOV04227,48278684,20988693,138,3195,3,2.88,6.0,3,1,Thriller,French,G,3126,86.62,184130948
MOV04228,190190470,20650090,141,1013,14,4.93,4.1,2,0,Sci-Fi,Hindi,G,764,69.77,412063486
MOV04229,45855106,23389627,155,3049,13,7.21,7.3,6,0,Sci-Fi,Hindi,PG,2897,34.14,186097139
MOV04230,75982355,41022799,113,1029,0,3.79,5.9,8,1,Drama,French,PG-13,986,85.59,276086015
MOV04231,122211283,64600904,112,2284,12,1.68,9.4,4,1,Drama,Spanish,PG,1632,6.09,423533441
MOV04232,19317940,5554433,114,3244,3,2.78,6.1,1,1,Comedy,Korean,PG,3137,70.81,90220442
MOV04233,141093021,46701755,93,3281,13,2.48,5.7,7,0,Animation,French,G,1787,63.02,402140914
MOV04234,187515106,19913009,157,2263,4,6.69,7.1,3,1,Sci-Fi,Hindi,PG,1523,38.08,438217254
MOV04235,58675376,17584873,79,1359,6,1.62,8.0,5,1,Horror,English,PG,1280,41.84,187541853
MOV04236,30486438,10067030,143,2966,4,8.96,9.3,11,0,Thriller,Korean,PG,2271,38.53,126175234
MOV04237,63803546,35314442,88,2741,7,1.76,4.4,2,0,Thriller,French,PG-13,2351,64.46,219496105
MOV04238,110727577,60567302,165,811,6,6.38,6.3,8,0,Drama,Hindi,PG,422,24.56,367266212
MOV04239,192646413,112322208,123,1495,0,9.37,7.7,3,1,Drama,Korean,PG-13,1244,99.48,674854874
MOV04240,162272081,88041122,138,3269,11,1.56,4.0,9,0,Horror,Spanish,PG-13,3023,1.29,558731279
MOV04241,5300915,551827,174,1822,1,4.45,6.7,1,1,Thriller,Korean,PG,1530,47.12,38276432
MOV04242,49632668,20881973,131,3900,6,3.95,8.4,6,1,Sci-Fi,French,PG-13,3808,23.7,202719639
MOV04243,7760403,1040816,178,3023,2,4.1,4.3,3,0,Animation,English,PG-13,2561,36.09,46014211
MOV04244,49710324,11746407,109,3131,1,6.4,5.9,4,0,Thriller,Hindi,PG,2060,86.45,155007644
MOV04245,198905498,77404833,159,2664,10,3.36,6.2,11,0,Comedy,French,R,1670,36.37,583757905
MOV04246,175392401,78980409,79,763,11,1.25,7.9,4,1,Horror,English,PG-13,621,22.19,546857166
MOV04247,136854403,58480077,162,4088,13,9.66,5.6,8,1,Comedy,Hindi,PG,2240,37.32,467399665
MOV04248,150343168,18722111,113,4352,8,7.74,5.4,9,1,Comedy,French,G,3013,32.68,384069035
MOV04249,117979456,17909509,98,2042,11,2.22,4.6,5,0,Animation,Spanish,R,1465,51.28,280828017
MOV04250,18579065,3052417,114,520,9,5.1,9.5,12,1,Romance,English,G,416,90.09,75179835
MOV04251,11117273,1619866,124,3024,12,1.56,6.6,11,1,Animation,English,PG,1864,69.93,72353038
MOV04252,186710444,35310158,151,1048,7,1.25,4.3,10,0,Thriller,Korean,PG-13,1010,85.16,433893453
MOV04253,159365075,70796961,176,1696,7,1.43,4.4,10,0,Thriller,Spanish,R,1646,30.82,488162105
MOV04254,169808051,87522232,132,1447,2,7.8,4.7,3,1,Drama,Hindi,G,1155,3.93,576396729
MOV04255,119194006,36283483,75,1520,10,5.0,5.2,9,0,Sci-Fi,Korean,R,1270,36.82,334651094
MOV04256,26589001,11869084,117,3633,9,8.6,8.1,1,0,Comedy,Spanish,PG,2374,71.0,129296922
MOV04257,118322042,23665370,113,705,8,3.75,7.1,1,0,Horror,French,PG,442,28.32,295280374
MOV04258,144249098,84622301,84,2136,7,7.98,8.3,3,1,Sci-Fi,English,G,1355,28.38,524258421
MOV04259,8611432,2368133,76,1130,11,1.7,4.1,2,1,Action,Korean,G,794,10.2,51254153
MOV04260,168202920,87958933,137,2726,1,6.72,5.5,8,1,Animation,English,G,2629,21.6,583129706
MOV04261,177928644,101896742,90,4215,6,4.25,6.2,5,0,Action,Spanish,PG-13,2757,73.56,620277427
MOV04262,155699641,82887790,111,3435,7,3.49,6.4,10,0,Romance,English,PG,2212,51.26,526165784
MOV04263,81831680,10927297,90,2889,11,8.34,4.3,1,0,Horror,Korean,PG-13,1915,7.65,224217519
MOV04264,100548437,42748527,161,939,6,1.47,6.8,3,0,Action,French,PG,579,99.73,304106078
MOV04265,140495148,22485595,164,1598,8,9.55,5.6,3,1,Sci-Fi,Korean,G,1380,57.17,355581537
MOV04266,161589736,16616514,154,789,12,8.07,5.1,2,0,Sci-Fi,Hindi,R,553,16.4,363307831
MOV04267,56659228,7132927,101,3104,6,4.2,7.7,9,0,Animation,English,PG-13,2278,5.8,157278127
MOV04268,83129604,46392520,137,3715,11,9.92,4.5,1,1,Drama,Korean,R,3186,56.21,338698933
MOV04269,136978239,75917690,179,3196,6,2.82,8.8,10,0,Sci-Fi,Korean,R,2637,26.03,472948322
MOV04270,4541815,967007,168,707,0,4.62,8.9,5,0,Comedy,French,R,496,25.83,22931349
MOV04271,76543474,28591330,138,4314,1,8.96,5.8,9,1,Thriller,English,PG-13,2206,50.02,281359071
MOV04272,72719010,41996255,171,771,13,9.97,9.4,12,1,Romance,English,PG,729,46.96,280811330
MOV04273,60435595,21052924,106,4178,4,3.15,6.2,3,0,Animation,Hindi,G,2328,36.62,203270743
MOV04274,38693721,11483867,83,914,12,7.69,9.3,10,0,Drama,Spanish,G,842,81.1,127392112
MOV04275,117649842,40192050,85,3968,12,3.75,9.4,3,0,Comedy,Spanish,G,3469,40.6,354324141
MOV04276,140569554,69597093,175,883,10,7.9,8.5,7,0,Sci-Fi,English,R,809,45.39,464874216
MOV04277,81807020,27703032,144,1784,13,2.13,4.7,1,0,Drama,Korean,R,1689,63.19,237657219
MOV04278,175162619,86116746,104,1390,0,4.03,7.2,9,1,Thriller,Spanish,R,727,71.77,554755052
MOV04279,83009390,26218409,178,2162,11,1.67,8.0,7,1,Horror,Spanish,PG-13,1554,37.8,260643485
MOV04280,124512822,28140250,89,3738,9,5.43,4.4,12,0,Thriller,Korean,R,1977,52.54,337596144
MOV04281,39467910,10389389,133,1541,14,7.31,8.9,12,1,Animation,Hindi,R,1014,50.72,152753395
MOV04282,144235225,20035964,122,3207,6,4.41,8.7,8,0,Thriller,Hindi,PG-13,1829,88.02,345932039
MOV04283,76412007,26644146,168,2794,4,6.53,9.1,2,1,Horror,English,G,2205,42.32,256270698
MOV04284,112419012,19567143,156,4213,12,6.12,6.8,3,1,Horror,Spanish,PG-13,3403,46.59,331656673
MOV04285,191902676,97059288,150,1819,4,3.65,5.8,9,1,Romance,Korean,G,1426,58.0,626186973
MOV04286,57299981,17779914,134,2961,7,5.38,6.8,4,0,Drama,Hindi,PG,1811,66.86,185857147
MOV04287,131418819,63409732,142,4349,8,1.62,8.0,5,1,Sci-Fi,Korean,PG,2707,1.1,457205485
MOV04288,46787926,27007404,131,1843,9,5.14,6.3,9,1,Sci-Fi,English,R,1205,65.53,196937039
MOV04289,167798185,88050247,138,2077,0,5.12,5.9,10,1,Romance,English,PG-13,1200,16.07,562807427
MOV04290,60646035,34915853,128,3262,9,1.26,4.4,8,0,Romance,Hindi,PG,2336,97.62,227615105
MOV04291,192150833,73779821,154,2216,3,5.62,6.5,5,1,Drama,Spanish,PG,1888,36.43,571314606
MOV04292,74788019,13660945,161,2384,14,7.64,6.2,11,1,Drama,Korean,PG,2149,48.7,222705141
MOV04293,73846444,41922476,149,2728,10,5.07,7.6,2,1,Action,Spanish,PG,1395,7.76,293437297
MOV04294,123966236,66229233,128,3867,1,6.81,6.4,3,0,Action,Hindi,R,2021,87.34,438534558
MOV04295,23802311,12667744,133,2179,13,5.79,4.0,3,0,Romance,English,R,1769,25.51,106674574
MOV04296,197257135,88102377,162,1443,8,8.07,6.7,12,1,Romance,English,PG-13,1051,31.34,627661034
MOV04297,82882258,34185461,160,1392,8,5.63,8.3,7,0,Drama,Hindi,PG,935,62.46,264771568
MOV04298,135443119,14541436,113,560,0,3.98,9.2,6,0,Animation,English,PG,498,1.75,290678293
MOV04299,183665830,87062568,89,1732,2,8.45,5.1,7,1,Horror,French,G,1291,99.09,598149882
MOV04300,141916269,20686788,153,665,9,1.61,6.3,8,1,Sci-Fi,English,PG,528,51.23,341736941
MOV04301,85077467,19557222,148,2405,7,3.61,8.7,11,1,Horror,French,G,1606,83.61,248177913
MOV04302,48427053,18196230,102,3556,1,6.32,4.2,5,0,Comedy,French,R,2306,90.8,174096937
MOV04303,38187064,12443876,110,1823,1,8.7,5.9,6,1,Animation,French,R,1776,1.04,142914956
MOV04304,28949891,3123322,128,1154,1,1.65,7.3,1,1,Thriller,Spanish,PG,980,43.39,86093283
MOV04305,195312057,99998314,91,850,12,1.86,5.9,4,0,Comedy,Hindi,PG,565,89.08,617771284
MOV04306,15106894,8148665,174,3632,4,3.54,6.7,6,0,Thriller,Hindi,G,3630,69.56,79082927
MOV04307,20312610,8956570,160,2810,13,4.1,9.2,4,0,Comedy,Hindi,R,1480,74.18,91005716
MOV04308,30723044,11383930,161,2671,8,8.59,4.1,1,0,Horror,French,R,1909,55.6,129774665
MOV04309,97647040,56671307,167,3809,6,9.63,4.4,3,0,Thriller,French,R,3773,97.64,367531187
MOV04310,148798722,23804537,96,2065,12,1.16,5.1,3,0,Romance,French,R,1961,11.22,342830723
MOV04311,140814254,66035552,149,1431,6,1.14,6.1,3,0,Romance,English,R,1040,87.15,432957946
MOV04312,62189402,10210275,110,4338,14,8.78,6.6,4,0,Action,Korean,R,3717,68.1,194480618
MOV04313,101184103,29436722,103,2404,1,2.22,4.2,11,1,Comedy,Korean,PG,1647,55.23,295481198
